City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
263,Kaduqli,SD,2022-07-23 18:46:15,11.0167,29.7167,76.96,80,100,0.04,overcast clouds
264,Ovalle,CL,2022-07-23 18:46:15,-30.5983,-71.2003,66.83,61,0,4.23,clear sky
265,Washington,US,2022-07-23 18:41:47,47.5001,-120.5015,82.56,30,5,3.94,clear sky
266,Santa Marta,CO,2022-07-23 18:44:43,11.2408,-74.199,93.25,59,20,9.22,few clouds
267,Pimentel,PE,2022-07-23 18:46:16,-6.8367,-79.9342,71.89,60,0,11.5,clear sky
268,Jimeta,NG,2022-07-23 18:46:16,9.2833,12.4667,75.63,85,98,2.75,overcast clouds
269,Northam,GB,2022-07-23 18:46:16,51.0333,-4.2167,67.39,87,100,17.96,moderate rain
270,Tessalit,ML,2022-07-23 18:46:17,20.1986,1.0114,102.52,10,88,7.87,overcast clouds
271,Inndyr,NO,2022-07-23 18:46:17,67.0338,14.0276,53.28,86,80,4.54,broken clouds
272,Udachnyy,RU,2022-07-23 18:46:18,66.4167,112.4,62.46,82,42,8.97,scattered clouds
273,Petropavlovsk-Kamchatskiy,RU,2022-07-23 18:46:13,53.0452,158.6483,46.99,100,40,2.24,scattered clouds
274,Fare,PF,2022-07-23 18:46:18,-16.7,-151.0167,79.27,74,0,14.03,clear sky
275,San Patricio,US,2022-07-23 18:46:18,28.017,-97.5169,95.54,42,15,19.1,few clouds
276,Bartica,GY,2022-07-23 18:46:19,6.4,-58.6167,80.92,91,100,3.83,overcast clouds
277,Nabire,ID,2022-07-23 18:46:19,-3.3667,135.4833,74.48,94,96,4.45,overcast clouds
278,Porto Novo,BJ,2022-07-23 18:46:19,6.4965,2.6036,78.62,78,100,8.14,light rain
279,Hovd,MN,2022-07-23 18:46:20,48.0056,91.6419,61.0,48,5,2.26,clear sky
280,Kavieng,PG,2022-07-23 18:46:20,-2.5744,150.7967,81.99,75,6,12.35,clear sky
281,Kisangani,CD,2022-07-23 18:47:21,0.5167,25.2,71.26,96,100,1.21,moderate rain
282,Mindelo,CV,2022-07-23 18:47:21,16.8901,-24.9804,83.75,58,75,5.75,broken clouds
283,Harer,ET,2022-07-23 18:47:22,9.3094,42.1258,63.72,66,59,9.42,broken clouds
284,Isawa,JP,2022-07-23 18:47:22,35.65,138.6333,75.38,84,73,1.63,broken clouds
285,Kaitangata,NZ,2022-07-23 18:47:22,-46.2817,169.8464,33.51,89,9,3.42,clear sky
286,Huron,US,2022-07-23 18:47:23,41.1501,-82.5499,77.67,81,100,18.3,overcast clouds
287,Rabo De Peixe,PT,2022-07-23 18:47:23,37.8,-25.5833,71.11,83,40,8.05,scattered clouds
288,Vila Franca Do Campo,PT,2022-07-23 18:45:10,37.7167,-25.4333,72.01,74,92,4.16,overcast clouds
289,Muscat,OM,2022-07-23 18:43:00,23.6139,58.5922,89.62,67,40,6.13,scattered clouds
290,Itarema,BR,2022-07-23 18:47:24,-2.9248,-39.9167,83.34,65,14,18.01,few clouds
291,Emerald,AU,2022-07-23 18:47:24,-23.5333,148.1667,53.96,85,0,7.78,clear sky
292,Acapetahua,MX,2022-07-23 18:47:24,15.2833,-92.7,85.15,74,100,6.49,overcast clouds
293,Fenyi,CN,2022-07-23 18:47:25,27.8112,114.6681,80.11,82,0,1.41,clear sky
294,Urubicha,BO,2022-07-23 18:47:25,-15.3833,-62.95,94.19,24,0,5.32,clear sky
295,Salinopolis,BR,2022-07-23 18:47:25,-0.6136,-47.3561,82.63,76,100,10.65,overcast clouds
296,Tongliao,CN,2022-07-23 18:47:26,43.6125,122.2653,65.57,95,99,5.77,light rain
297,Lasa,IT,2022-07-23 18:47:26,46.6166,10.7002,70.68,91,86,1.79,light rain
298,Amazar,RU,2022-07-23 18:47:26,53.858,120.875,59.63,93,0,4.23,clear sky
299,Fonte Boa,BR,2022-07-23 18:47:27,-2.4959,-66.2662,80.46,91,100,0.16,overcast clouds
300,Broken Hill,AU,2022-07-23 18:47:27,-31.95,141.4333,52.11,77,0,7.43,clear sky
301,Kaeo,NZ,2022-07-23 18:47:28,-35.1,173.7833,55.85,87,100,16.98,moderate rain
302,Asau,RO,2022-07-23 18:47:28,46.4333,26.4,74.32,61,2,3.38,clear sky
303,Ponta Do Sol,PT,2022-07-23 18:45:09,32.6667,-17.1,82.71,70,1,4.43,clear sky
304,Padang,ID,2022-07-23 18:47:28,-0.9492,100.3543,77.32,87,100,4.83,overcast clouds
305,Saint-Francois,FR,2022-07-23 18:47:29,46.4154,3.9054,78.24,50,0,8.05,clear sky
306,San Carlos De Bariloche,AR,2022-07-23 18:47:29,-41.1456,-71.3082,42.55,70,75,14.97,broken clouds
307,Ilulissat,GL,2022-07-23 18:45:06,69.2167,-51.1,39.29,98,100,4.27,light rain
308,Chokurdakh,RU,2022-07-23 18:47:30,70.6333,147.9167,48.69,59,90,11.18,overcast clouds
309,Port Hedland,AU,2022-07-23 18:47:30,-20.3167,118.5667,59.05,67,0,11.5,clear sky
310,Hiroshima,JP,2022-07-23 18:46:54,34.3963,132.4594,75.4,35,97,1.1,overcast clouds
311,Yining,CN,2022-07-23 18:47:30,29.0361,114.5636,76.77,95,93,1.99,overcast clouds
312,Atar,MR,2022-07-23 18:47:31,20.5169,-13.0499,86.97,56,100,8.75,light rain
313,Kontagora,NG,2022-07-23 18:47:31,10.3999,5.4695,72.09,94,100,3.15,moderate rain
314,Berdigestyakh,RU,2022-07-23 18:47:31,62.0989,126.6992,57.45,91,6,1.16,clear sky
315,New Norfolk,AU,2022-07-23 18:47:32,-42.7826,147.0587,47.91,85,100,1.92,overcast clouds
316,Raska,RS,2022-07-23 18:47:32,43.2872,20.6153,77.32,41,6,0.22,clear sky
317,Mamlyutka,KZ,2022-07-23 18:47:33,54.9375,68.5394,55.11,80,11,7.31,few clouds
318,Oshikango,NA,2022-07-23 18:47:33,-17.4,15.8833,66.15,29,1,7.11,clear sky
319,Atambua,ID,2022-07-23 18:47:33,-9.1061,124.8925,64.49,79,100,5.26,overcast clouds
320,Bahia Blanca,AR,2022-07-23 18:47:34,-38.7196,-62.2724,62.24,53,100,5.23,overcast clouds
321,Chimoio,MZ,2022-07-23 18:47:34,-19.1164,33.4833,62.46,88,20,3.24,few clouds
322,Kyren,RU,2022-07-23 18:47:34,51.6828,102.1408,54.32,88,100,0.4,overcast clouds
323,Kaiyuan,CN,2022-07-23 18:47:35,23.6977,103.3037,65.01,95,1,4.41,clear sky
324,Oussouye,SN,2022-07-23 18:47:35,12.485,-16.5469,80.78,84,73,7.96,light rain
325,Pangkalanbuun,ID,2022-07-23 18:47:35,-2.6833,111.6167,72.91,99,98,2.08,overcast clouds
326,Alexandria,EG,2022-07-23 18:47:36,31.2156,29.9553,78.49,75,0,9.86,clear sky
327,Makakilo City,US,2022-07-23 18:48:36,21.3469,-158.0858,80.92,64,0,13.8,clear sky
328,Biak,ID,2022-07-23 18:48:36,-0.9131,122.8766,74.98,86,50,4.9,scattered clouds
329,Prince Rupert,CA,2022-07-23 18:48:37,54.3161,-130.3201,57.29,85,100,5.75,overcast clouds
330,Viana,BR,2022-07-23 18:48:37,-20.3903,-40.4961,80.37,61,1,7.43,clear sky
331,Nara,JP,2022-07-23 18:48:38,34.6851,135.8049,74.5,62,100,1.99,overcast clouds
332,Mareeba,AU,2022-07-23 18:48:38,-17.0,145.4333,56.44,88,0,1.92,clear sky
333,Trat,TH,2022-07-23 18:48:39,12.5,102.5,80.91,88,100,0.89,overcast clouds
334,Dunedin,NZ,2022-07-23 18:48:39,-45.8742,170.5036,43.81,68,3,13.0,clear sky
335,San Andres,CO,2022-07-23 18:48:39,12.5847,-81.7006,87.82,70,40,13.8,scattered clouds
336,Grand Gaube,MU,2022-07-23 18:48:40,-20.0064,57.6608,70.2,74,68,8.01,broken clouds
337,Nhulunbuy,AU,2022-07-23 18:48:40,-12.2333,136.7667,65.01,94,79,3.44,broken clouds
338,Hibbing,US,2022-07-23 18:48:40,47.4272,-92.9377,71.02,52,20,6.91,few clouds
339,Banka,IN,2022-07-23 18:48:41,24.8833,86.9167,83.05,77,100,9.6,overcast clouds
340,Shetpe,KZ,2022-07-23 18:48:41,44.1667,52.1167,71.92,58,96,9.84,light rain
341,Fortuna Foothills,US,2022-07-23 18:48:41,32.6578,-114.4119,105.22,32,0,16.11,clear sky
342,Hirara,JP,2022-07-23 18:48:42,24.8,125.2833,84.85,78,80,12.24,broken clouds
343,Marystown,CA,2022-07-23 18:48:42,47.1666,-55.1483,70.21,82,19,11.86,few clouds
344,Atikokan,CA,2022-07-23 18:48:43,48.7555,-91.6216,73.29,56,100,4.7,moderate rain
345,Cakovec,HR,2022-07-23 18:48:43,46.3844,16.4339,70.93,86,20,10.02,light rain
346,Henties Bay,NA,2022-07-23 18:46:22,-22.116,14.2845,56.41,84,0,4.83,clear sky
347,Port Augusta,AU,2022-07-23 18:48:43,-32.5,137.7667,49.05,69,0,4.7,clear sky
348,Kaliua,TZ,2022-07-23 18:48:44,-5.0606,31.7936,73.22,37,83,4.85,broken clouds
349,San Rafael,AR,2022-07-23 18:48:44,-34.6177,-68.3301,70.59,15,35,4.5,scattered clouds
350,Bonavista,CA,2022-07-23 18:48:44,48.6499,-53.1147,66.04,90,99,7.43,overcast clouds
351,Chuy,UY,2022-07-23 18:48:45,-33.6971,-53.4616,64.29,90,86,7.9,overcast clouds
352,Marsaxlokk,MT,2022-07-23 18:48:45,35.8419,14.5431,81.63,75,0,10.29,clear sky
353,Tsumeb,NA,2022-07-23 18:48:45,-19.2333,17.7167,67.6,31,10,2.73,clear sky
354,Deputatskiy,RU,2022-07-23 18:48:46,69.3,139.9,49.24,69,63,4.25,broken clouds
355,Kruisfontein,ZA,2022-07-23 18:48:46,-34.0033,24.7314,51.89,70,16,15.61,few clouds
356,Katherine,AU,2022-07-23 18:48:47,-14.4667,132.2667,48.52,66,60,1.14,broken clouds
357,California City,US,2022-07-23 18:48:47,35.1258,-117.9859,101.08,7,0,17.27,clear sky
358,Truro,GB,2022-07-23 18:44:58,50.2653,-5.0544,67.28,82,75,16.11,broken clouds
359,Oksfjord,NO,2022-07-23 18:48:47,70.2396,22.3479,54.0,94,100,9.19,light rain
360,North Bend,US,2022-07-23 18:45:35,43.4065,-124.2243,63.16,88,100,18.41,overcast clouds
361,Springfield,US,2022-07-23 18:46:45,37.2153,-93.2982,99.23,34,0,10.36,clear sky
362,Touros,BR,2022-07-23 18:45:37,-5.1989,-35.4608,79.83,77,62,17.65,broken clouds
363,Maceio,BR,2022-07-23 18:47:41,-9.6658,-35.7353,76.77,80,72,12.86,broken clouds
364,Meulaboh,ID,2022-07-23 18:48:48,4.1363,96.1285,77.67,88,100,6.98,overcast clouds
365,Kedrovyy,RU,2022-07-23 18:48:49,56.1667,91.8167,50.41,94,75,4.32,broken clouds
366,Ilhabela,BR,2022-07-23 18:48:49,-23.7781,-45.3581,74.61,62,15,3.83,few clouds
367,Union,US,2022-07-23 18:48:49,40.6334,-74.2663,99.91,31,0,3.0,clear sky
368,Naze,JP,2022-07-23 18:48:50,28.3667,129.4833,77.88,76,100,2.53,overcast clouds
369,Sao Gabriel Da Cachoeira,BR,2022-07-23 18:48:50,-0.1303,-67.0892,85.8,66,40,3.44,scattered clouds
370,Aklavik,CA,2022-07-23 18:48:51,68.2191,-135.0107,47.7,87,100,6.38,overcast clouds
371,Saint-Pierre,RE,2022-07-23 18:46:16,-21.3393,55.4781,69.48,78,20,18.41,few clouds
372,Buyukcavuslu,TR,2022-07-23 18:49:51,41.2423,28.0646,75.4,50,0,8.05,clear sky
373,Grandview,US,2022-07-23 18:46:07,38.8858,-94.533,101.71,39,0,19.57,clear sky
374,Makinsk,KZ,2022-07-23 18:49:52,52.6292,70.4169,57.34,87,9,7.2,clear sky
375,Redlands,US,2022-07-23 18:45:35,34.0556,-117.1825,102.07,45,75,4.61,haze
376,Jevargi,IN,2022-07-23 18:49:52,17.0167,76.7667,76.39,81,100,10.45,overcast clouds
377,Camacupa,AO,2022-07-23 18:49:52,-12.0167,17.4833,70.61,27,95,2.66,overcast clouds
378,Lorengau,PG,2022-07-23 18:49:53,-2.0226,147.2712,81.18,80,25,5.79,scattered clouds
379,Lakes Entrance,AU,2022-07-23 18:49:53,-37.8811,147.981,43.16,81,71,6.58,broken clouds
380,Illapel,CL,2022-07-23 18:49:53,-31.6308,-71.1653,67.62,54,1,3.22,clear sky
381,Norwich,GB,2022-07-23 18:49:54,52.6278,1.2983,78.98,49,0,12.66,clear sky
382,Namatanai,PG,2022-07-23 18:49:54,-3.6667,152.4333,78.26,78,9,5.26,clear sky
383,Bandarbeyla,SO,2022-07-23 18:49:55,9.4942,50.8122,76.59,83,27,29.95,scattered clouds
384,Pandan Niog,PH,2022-07-23 18:49:55,6.2282,120.5631,82.87,76,89,6.49,overcast clouds
385,Champerico,GT,2022-07-23 18:49:55,14.3,-91.9167,83.16,73,44,7.0,scattered clouds
386,Jawhar,SO,2022-07-23 18:49:56,2.7809,45.5005,73.87,83,28,15.3,scattered clouds
387,Necochea,AR,2022-07-23 18:49:56,-38.5473,-58.7368,61.63,65,100,3.13,overcast clouds
388,Shache,CN,2022-07-23 18:49:56,38.4167,77.2406,85.59,11,0,2.93,clear sky
389,Muisne,EC,2022-07-23 18:49:57,0.6,-80.0333,75.72,80,97,11.16,overcast clouds
390,Nisia Floresta,BR,2022-07-23 18:49:57,-6.0911,-35.2086,78.21,81,100,13.8,overcast clouds
391,Bathsheba,BB,2022-07-23 18:49:57,13.2167,-59.5167,88.41,80,40,14.97,scattered clouds
392,Axim,GH,2022-07-23 18:49:58,4.8699,-2.2405,75.88,76,56,7.25,broken clouds
393,Lucapa,AO,2022-07-23 18:49:58,-8.4192,20.7447,76.66,27,46,2.77,scattered clouds
394,Gari,RU,2022-07-23 18:49:58,59.4307,62.3497,58.42,58,100,0.83,overcast clouds
395,Genhe,CN,2022-07-23 18:49:59,50.7833,121.5167,56.52,96,33,3.33,scattered clouds
396,Las Rosas,AR,2022-07-23 18:49:59,-32.4766,-61.5804,80.71,48,0,8.7,clear sky
397,Berlevag,NO,2022-07-23 18:49:59,70.8578,29.0864,50.99,92,100,18.7,overcast clouds
398,Ostrovnoy,RU,2022-07-23 18:50:00,68.0531,39.5131,50.74,84,92,2.55,overcast clouds
399,Acapulco,MX,2022-07-23 18:50:00,16.8634,-99.8901,86.72,66,100,4.68,overcast clouds
400,Tilichiki,RU,2022-07-23 18:50:00,60.4667,166.1,46.42,86,100,6.8,overcast clouds
401,Port Macquarie,AU,2022-07-23 18:47:47,-31.4333,152.9167,54.66,87,82,8.52,broken clouds
402,Tuatapere,NZ,2022-07-23 18:50:01,-46.1333,167.6833,38.71,93,73,2.01,broken clouds
403,Nogliki,RU,2022-07-23 18:50:01,51.8333,143.1667,52.83,92,100,3.96,overcast clouds
404,Bam,IR,2022-07-23 18:50:02,29.106,58.357,92.44,29,93,13.13,overcast clouds
405,Whitewater,US,2022-07-23 18:50:02,42.8336,-88.7323,87.35,64,5,10.89,clear sky
406,Isangel,VU,2022-07-23 18:45:10,-19.55,169.2667,75.47,89,4,10.0,clear sky
407,Kutum,SD,2022-07-23 18:50:03,14.2,24.6667,87.01,31,69,4.32,broken clouds
408,Glendive,US,2022-07-23 18:50:03,47.1053,-104.7125,82.49,41,0,9.22,clear sky
409,Lagunas,PE,2022-07-23 18:50:04,-5.2269,-75.6753,94.01,41,11,2.44,few clouds
410,Kirando,TZ,2022-07-23 18:50:04,-7.4167,30.6,73.74,55,4,5.88,clear sky
411,Ushtobe,KZ,2022-07-23 18:50:04,45.2514,77.9838,76.15,24,0,6.29,clear sky
412,Bethel,US,2022-07-23 18:50:05,41.3712,-73.414,94.05,46,0,6.91,clear sky
413,Mathbaria,BD,2022-07-23 18:50:05,22.2876,89.9593,80.08,86,100,7.07,light rain
414,Opuwo,NA,2022-07-23 18:50:05,-18.0607,13.84,66.45,27,0,6.49,clear sky
415,Teguldet,RU,2022-07-23 18:50:06,57.3064,88.1667,54.43,79,93,3.74,overcast clouds
416,Sechura,PE,2022-07-23 18:50:06,-5.5569,-80.8222,75.4,60,11,13.91,few clouds
417,Zhezkazgan,KZ,2022-07-23 18:50:07,47.8043,67.7144,75.7,28,6,14.52,clear sky
418,Barra Do Garcas,BR,2022-07-23 18:50:07,-15.89,-52.2567,93.78,21,0,11.5,clear sky
419,Metro,ID,2022-07-23 18:51:07,-5.1131,105.3067,73.85,94,34,2.46,scattered clouds
420,Zhangye,CN,2022-07-23 18:51:08,38.9342,100.4517,75.29,26,5,7.94,clear sky
421,Vostok,RU,2022-07-23 18:51:08,46.4856,135.8833,58.75,96,100,1.61,overcast clouds
422,Singkang,MY,2022-07-23 18:51:08,2.1006,102.7994,75.06,95,93,1.77,overcast clouds
423,Kayes,ML,2022-07-23 18:51:09,14.0,-11.0,85.32,63,100,7.07,overcast clouds
424,Ugoofaaru,MV,2022-07-23 18:51:09,5.6667,73.0,81.99,77,94,13.96,overcast clouds
425,Trapani,IT,2022-07-23 18:51:09,37.8333,12.6667,84.27,79,0,11.5,clear sky
426,Eucaliptus,BO,2022-07-23 18:51:10,-17.5833,-67.5167,58.62,14,0,5.7,clear sky
427,Belmonte,BR,2022-07-23 18:51:10,-15.8631,-38.8828,73.94,84,7,9.44,clear sky
428,Moses Lake,US,2022-07-23 18:48:37,47.1301,-119.2781,88.88,29,0,2.8,clear sky
429,Avera,US,2022-07-23 18:51:11,33.194,-82.5271,92.71,39,39,5.28,scattered clouds
430,Mogadishu,SO,2022-07-23 18:51:11,2.0371,45.3438,76.14,84,58,18.77,light rain
431,Marrakesh,MA,2022-07-23 18:51:11,31.6315,-8.0083,104.07,22,40,10.36,scattered clouds
432,Zelenogradsk,RU,2022-07-23 18:51:12,54.9589,20.4767,66.25,73,75,11.18,broken clouds
433,Matay,EG,2022-07-23 18:51:12,28.419,30.7792,90.52,21,0,14.54,clear sky
434,Thinadhoo,MV,2022-07-23 18:51:12,0.5333,72.9333,81.99,72,100,6.08,overcast clouds
435,Zaplavnoye,RU,2022-07-23 18:51:13,48.7048,45.0229,63.54,83,63,5.17,light rain
436,Sorland,NO,2022-07-23 18:51:13,67.667,12.6934,51.66,85,100,10.22,overcast clouds
437,Egvekinot,RU,2022-07-23 18:51:13,66.3167,-179.1667,37.24,76,100,8.21,overcast clouds
438,Carson City,US,2022-07-23 18:46:36,39.1638,-119.7674,92.3,14,0,8.05,clear sky
439,Abay,KZ,2022-07-23 18:51:14,49.6311,72.8539,52.18,49,100,4.83,overcast clouds
440,Kununurra,AU,2022-07-23 18:51:14,-15.7667,128.7333,48.18,87,4,0.0,clear sky
441,Merrill,US,2022-07-23 18:51:15,45.1805,-89.6835,82.67,54,100,7.74,overcast clouds
442,Mocuba,MZ,2022-07-23 18:51:15,-16.8392,36.9856,64.17,86,6,3.11,clear sky
443,Houma,US,2022-07-23 18:51:15,29.5958,-90.7195,90.0,61,53,7.0,broken clouds
444,Ndioum,SN,2022-07-23 18:51:16,16.5129,-14.6471,96.69,48,96,12.48,overcast clouds
445,Kinablangan,PH,2022-07-23 18:51:16,7.6947,126.5503,77.88,85,100,3.98,overcast clouds
446,Puerto Madryn,AR,2022-07-23 18:51:17,-42.7692,-65.0385,43.52,98,100,13.04,overcast clouds
447,Tazovskiy,RU,2022-07-23 18:51:17,67.4667,78.7,55.49,97,11,7.78,few clouds
448,Inirida,CO,2022-07-23 18:51:17,3.8653,-67.9239,80.91,79,95,2.73,overcast clouds
449,Fukue,JP,2022-07-23 18:51:18,32.6881,128.8419,79.0,84,100,13.02,overcast clouds
450,Oxelosund,SE,2022-07-23 18:51:18,58.6706,17.1015,59.38,94,75,3.44,mist
451,Halifax,CA,2022-07-23 18:50:10,44.6453,-63.5724,79.12,62,13,11.63,few clouds
452,Sinnamary,GF,2022-07-23 18:51:19,5.3833,-52.95,83.57,70,99,9.86,overcast clouds
453,Kirakira,SB,2022-07-23 18:51:19,-10.4544,161.9205,77.47,84,16,5.3,few clouds
454,Sept-Iles,CA,2022-07-23 18:50:47,50.2001,-66.3821,67.12,77,23,9.6,few clouds
455,Doha,QA,2022-07-23 18:49:10,25.2867,51.5333,97.11,57,0,4.61,clear sky
456,Honiara,SB,2022-07-23 18:50:44,-9.4333,159.95,76.1,88,42,3.78,scattered clouds
457,Phuntsholing,BT,2022-07-23 18:51:20,26.8516,89.3884,77.02,97,100,2.55,overcast clouds
458,Saint Anthony,US,2022-07-23 18:51:20,45.0205,-93.218,77.79,83,75,17.27,broken clouds
459,Pombas,CV,2022-07-23 18:51:21,17.1503,-25.0201,82.18,84,66,11.56,broken clouds
460,Katy,US,2022-07-23 18:49:29,29.7858,-95.8244,98.67,58,0,12.66,clear sky
461,Ponta Delgada,PT,2022-07-23 18:46:35,37.7333,-25.6667,72.32,83,40,8.05,scattered clouds
462,Haines Junction,CA,2022-07-23 18:51:21,60.7522,-137.5108,54.52,61,99,5.37,overcast clouds
463,Kasempa,ZM,2022-07-23 18:51:22,-13.4584,25.8338,66.0,33,73,4.72,broken clouds
464,Mlonggo,ID,2022-07-23 18:52:22,-6.5333,110.7,75.69,85,100,9.33,overcast clouds
465,Faanui,PF,2022-07-23 18:52:23,-16.4833,-151.75,79.5,72,6,12.97,clear sky
466,Onega,RU,2022-07-23 18:52:23,63.9061,38.1404,60.06,99,100,1.88,light rain
467,Kongolo,CD,2022-07-23 18:52:23,-5.3833,27.0,84.06,33,91,4.16,overcast clouds
468,Beringovskiy,RU,2022-07-23 18:52:24,63.05,179.3167,44.58,81,100,15.61,overcast clouds
469,Lata,PT,2022-07-23 18:52:24,40.1629,-8.3327,77.81,41,0,5.41,clear sky
470,San Cristobal,VE,2022-07-23 18:52:24,7.7669,-72.225,80.78,35,23,8.25,few clouds
471,Muzhi,RU,2022-07-23 18:52:25,65.3667,64.6667,54.61,56,100,9.64,overcast clouds
472,Sadao,TH,2022-07-23 18:52:25,6.6388,100.4234,76.82,97,100,1.52,overcast clouds
473,La Sarre,CA,2022-07-23 18:47:59,48.8002,-79.1996,74.57,52,28,12.62,scattered clouds
474,Santa Maria,BR,2022-07-23 18:49:00,-29.6842,-53.8069,74.5,73,0,8.05,light rain
475,Sambava,MG,2022-07-23 18:52:26,-14.2667,50.1667,68.22,85,65,11.18,broken clouds
476,Srednekolymsk,RU,2022-07-23 18:52:26,67.45,153.6833,52.63,50,3,9.62,clear sky
477,Kushima,JP,2022-07-23 18:52:26,31.4583,131.2333,73.96,83,100,3.76,overcast clouds
478,Guarapari,BR,2022-07-23 18:52:27,-20.6667,-40.4975,77.9,71,0,12.95,clear sky
479,Butembo,CD,2022-07-23 18:52:27,0.15,29.2833,58.1,91,31,2.26,light rain
480,Alugan,PH,2022-07-23 18:52:27,12.2188,125.4808,80.49,82,72,2.3,broken clouds
481,Adrar,MR,2022-07-23 18:52:28,20.5022,-10.0711,90.75,38,76,18.34,light rain
482,Angleton,US,2022-07-23 18:51:36,29.1694,-95.4319,95.05,60,75,8.05,broken clouds
483,Cenade,RO,2022-07-23 18:52:28,46.0587,24.0089,76.71,28,10,4.27,clear sky
484,Shaoyang,CN,2022-07-23 18:52:28,27.2315,111.4525,79.56,81,0,2.44,clear sky
485,Najran,SA,2022-07-23 18:52:29,17.4924,44.1277,81.25,56,100,3.89,overcast clouds
486,Staryy Nadym,RU,2022-07-23 18:52:29,65.6118,72.6842,50.92,86,100,20.98,light rain
487,Mukhen,RU,2022-07-23 18:52:30,48.1,136.1,59.61,97,82,1.63,broken clouds
488,Poum,NC,2022-07-23 18:52:30,-20.2333,164.0167,75.09,78,45,9.62,scattered clouds
489,Mandsaur,IN,2022-07-23 18:52:30,24.0667,75.0667,76.05,95,100,11.5,overcast clouds
490,Nanga Eboko,CM,2022-07-23 18:52:31,4.6833,12.3667,68.31,99,90,2.04,overcast clouds
491,Yuancheng,CN,2022-07-23 18:52:31,36.652,107.7896,67.51,68,2,3.87,clear sky
492,Colares,PT,2022-07-23 18:52:32,38.7992,-9.4469,68.72,77,0,15.03,clear sky
493,Calceta,EC,2022-07-23 18:52:32,-0.85,-80.1667,80.15,68,97,3.49,overcast clouds
494,Sibolga,ID,2022-07-23 18:52:32,1.7427,98.7792,75.27,92,100,3.83,overcast clouds
495,Maumere,ID,2022-07-23 18:52:33,-8.6199,122.2111,73.65,70,98,6.67,overcast clouds
496,Dali,CN,2022-07-23 18:52:33,25.7,100.1833,60.84,91,100,1.03,overcast clouds
497,Dangriga,BZ,2022-07-23 18:52:33,16.9692,-88.2321,82.09,84,99,9.84,overcast clouds
498,Narsaq,GL,2022-07-23 18:52:34,60.9167,-46.05,51.76,71,97,8.46,overcast clouds
499,Bomet,KE,2022-07-23 18:52:34,-0.7813,35.3416,55.4,88,73,3.4,broken clouds
500,Kaohsiung,TW,2022-07-23 18:52:34,22.6163,120.3133,85.95,80,100,3.44,overcast clouds
501,Kichmengskiy Gorodok,RU,2022-07-23 18:52:35,59.9816,45.7854,66.63,78,12,5.17,few clouds
502,Beyneu,KZ,2022-07-23 18:52:35,45.3167,55.2,84.97,30,10,16.42,clear sky
503,Inta,RU,2022-07-23 18:52:36,66.0317,60.1659,52.36,87,100,12.71,overcast clouds
504,Ayan,RU,2022-07-23 18:52:36,56.45,138.1667,60.26,85,97,3.78,overcast clouds
505,Rassvet,RU,2022-07-23 18:52:36,46.8333,40.75,64.87,85,80,4.47,light rain
506,Lincoln,US,2022-07-23 18:51:19,40.8,-96.667,106.09,19,0,22.84,clear sky
507,Rawson,AR,2022-07-23 18:52:37,-43.3002,-65.1023,39.96,96,100,13.58,light rain
508,New Castle,US,2022-07-23 18:52:37,41.0037,-80.347,88.93,57,100,8.05,overcast clouds
509,Weymouth,US,2022-07-23 18:49:45,42.2209,-70.9398,100.06,38,75,12.66,broken clouds
510,Klyuchi,RU,2022-07-23 18:53:38,52.2667,79.1667,61.27,72,45,9.64,scattered clouds
511,Agara,GE,2022-07-23 18:53:38,42.0376,43.8238,56.98,93,26,7.14,scattered clouds
512,Ruwi,OM,2022-07-23 18:53:38,23.5996,58.5507,93.27,64,40,5.23,scattered clouds
513,Bubaque,GW,2022-07-23 18:53:39,11.2833,-15.8333,80.1,80,100,14.56,overcast clouds
514,North Auburn,US,2022-07-23 18:53:39,38.9313,-121.0819,99.5,25,0,6.91,clear sky
515,Palauig,PH,2022-07-23 18:53:39,15.435,119.9045,81.75,79,100,6.06,overcast clouds
516,Bageshwar,IN,2022-07-23 18:53:40,29.85,79.7667,72.5,90,100,1.45,overcast clouds
517,La Ronge,CA,2022-07-23 18:53:40,55.1001,-105.2842,62.82,88,75,6.91,broken clouds
518,Cabedelo,BR,2022-07-23 18:53:40,-6.9811,-34.8339,83.07,81,51,18.28,broken clouds
519,Chateauroux,FR,2022-07-23 18:53:41,46.8167,1.7,76.93,32,55,4.45,broken clouds
520,Rio Gallegos,AR,2022-07-23 18:53:41,-51.6226,-69.2181,33.85,75,0,16.11,clear sky
521,Hargeysa,SO,2022-07-23 18:53:41,9.56,44.065,74.53,48,9,23.8,clear sky
522,Wanning,CN,2022-07-23 18:53:42,18.8003,110.3967,79.74,84,0,5.03,clear sky
523,Ubinskoye,RU,2022-07-23 18:53:42,55.3068,79.6802,55.26,99,100,5.3,light rain
524,Bousso,TD,2022-07-23 18:53:42,10.4795,16.7117,81.1,67,99,5.37,light rain
525,Uusikaupunki,FI,2022-07-23 18:53:43,60.8004,21.4084,61.9,79,100,10.89,overcast clouds
526,Turochak,RU,2022-07-23 18:53:43,52.2576,87.1224,52.65,96,7,2.98,clear sky
527,Skreia,NO,2022-07-23 18:53:43,60.65,10.9333,63.43,72,100,3.13,overcast clouds
