City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Luena,AO,2022-07-22 21:12:22,-11.7833,19.9167,62.94,41,73,4.29
295,Georgiyevka,KZ,2022-07-22 21:12:23,43.0369,74.7114,75.24,41,0,4.47
296,Hyeres,FR,2022-07-22 21:12:23,43.1167,6.1167,84.85,65,0,6.91
297,Acapulco,MX,2022-07-22 21:09:59,16.8634,-99.8901,87.62,66,75,6.91
298,Ajaccio,FR,2022-07-22 21:12:23,42.0,8.9167,77.05,69,0,3.44
299,Petatlan,MX,2022-07-22 21:12:24,17.5167,-101.2667,87.6,59,99,7.34
300,Salta,AR,2022-07-22 21:12:24,-24.7859,-65.4117,73.99,51,75,3.44
301,Paragould,US,2022-07-22 21:12:24,36.0584,-90.4973,98.1,49,15,1.01
302,Bani Walid,LY,2022-07-22 21:12:25,31.7566,13.9942,75.88,55,0,9.82
303,Chardara,KZ,2022-07-22 21:12:25,41.2547,67.9692,90.39,22,0,17.63
304,College,US,2022-07-22 21:12:25,64.8569,-147.8028,57.52,76,75,3.44
305,Sartell,US,2022-07-22 21:12:26,45.6216,-94.2069,91.33,39,20,9.22
306,Vestmanna,FO,2022-07-22 21:12:26,62.1564,-7.1664,49.12,87,20,3.44
307,Zhicheng,CN,2022-07-22 21:12:27,30.2956,111.5047,73.49,92,100,3.09
308,Iranshahr,IR,2022-07-22 21:12:27,27.2025,60.6848,95.34,46,75,4.61
309,Teahupoo,PF,2022-07-22 21:12:27,-17.8333,-149.2667,76.96,80,22,8.63
310,Deputatskiy,RU,2022-07-22 21:12:28,69.3,139.9,50.2,50,96,5.99
311,Nanning,CN,2022-07-22 21:12:28,22.8167,108.3167,77.18,87,0,1.99
312,Port Lincoln,AU,2022-07-22 21:12:28,-34.7333,135.8667,51.15,75,66,6.24
313,Norman Wells,CA,2022-07-22 21:12:29,65.282,-126.8329,77.4,36,97,8.57
314,Bada,RU,2022-07-22 21:12:29,51.392,109.8717,59.27,96,100,3.06
315,Kawalu,ID,2022-07-22 21:12:29,-7.3817,108.2082,70.79,96,100,1.81
316,Taperoa,BR,2022-07-22 21:12:30,-7.2075,-36.8267,72.07,78,99,15.19
317,Murmashi,RU,2022-07-22 21:12:30,68.8154,32.8115,48.61,100,0,2.24
318,Yilan,TW,2022-07-22 21:12:30,24.757,121.753,84.9,99,9,4.0
319,Inongo,CD,2022-07-22 21:12:31,-1.95,18.2667,69.73,92,100,8.52
320,Prachin Buri,TH,2022-07-22 21:12:31,14.0833,101.6667,75.76,96,99,1.52
321,Caninde De Sao Francisco,BR,2022-07-22 21:12:32,-9.66,-37.7894,70.97,87,82,8.63
322,Varadero,CU,2022-07-22 21:13:32,23.1536,-81.2514,79.56,72,19,15.77
323,Kalengwa,ZM,2022-07-22 21:13:32,-13.4659,25.0027,62.38,41,77,5.41
324,Hovd,MN,2022-07-22 21:13:33,48.0056,91.6419,61.27,53,57,11.3
325,Chaadayevka,RU,2022-07-22 21:13:33,53.1427,45.9122,58.68,96,97,5.97
326,Lar,IN,2022-07-22 21:13:33,26.2039,83.9717,83.88,74,100,11.59
327,Presidente Epitacio,BR,2022-07-22 21:13:34,-21.7633,-52.1156,79.41,29,99,4.47
328,Vega De Alatorre,MX,2022-07-22 21:13:34,20.0333,-96.6333,88.54,62,17,13.47
329,Riyadh,SA,2022-07-22 21:09:57,24.6877,46.7219,93.34,18,27,8.37
330,Marathon,US,2022-07-22 21:13:35,44.9,-89.7668,88.84,49,40,11.5
331,Artyom,AZ,2022-07-22 21:13:35,40.4723,50.333,77.14,80,0,23.22
332,Kisoro,UG,2022-07-22 21:13:35,-1.2854,29.685,64.78,51,100,3.53
333,Nexo,DK,2022-07-22 21:13:36,55.0607,15.1306,62.69,81,21,14.43
334,Saint-Augustin,CA,2022-07-22 21:13:36,51.226,-58.6502,61.05,81,100,15.37
335,Hamilton,US,2022-07-22 21:13:36,39.1834,-84.5333,95.14,47,0,8.05
336,Sabzevar,IR,2022-07-22 21:13:37,36.2126,57.6819,85.28,26,0,11.5
337,Alyangula,AU,2022-07-22 21:13:37,-13.8483,136.4192,64.26,66,98,9.89
338,Port Hardy,CA,2022-07-22 21:13:37,50.6996,-127.4199,60.57,77,99,11.36
339,Wufeng,CN,2022-07-22 21:13:38,27.45,104.8333,57.99,96,100,1.66
340,Bontang,ID,2022-07-22 21:13:38,0.1333,117.5,75.9,91,36,6.55
341,Asfi,MA,2022-07-22 21:13:38,32.2994,-9.2372,76.1,77,77,12.62
342,Oktyabrskiy,RU,2022-07-22 21:13:39,54.4815,53.471,60.15,81,6,2.98
343,Rocha,UY,2022-07-22 21:13:39,-34.4833,-54.3333,54.28,95,46,5.97
344,Saint George,US,2022-07-22 21:11:02,37.1041,-113.5841,108.95,13,0,10.36
345,San Cristobal,VE,2022-07-22 21:13:40,7.7669,-72.225,77.18,58,64,5.91
346,Bien Hoa,VN,2022-07-22 21:13:40,10.95,106.8167,78.78,92,87,3.0
347,Chuy,UY,2022-07-22 21:09:07,-33.6971,-53.4616,55.26,97,87,4.88
348,Ugoofaaru,MV,2022-07-22 21:13:40,5.6667,73.0,81.59,78,100,17.36
349,Bubaque,GW,2022-07-22 21:13:41,11.2833,-15.8333,77.43,90,100,18.19
350,Bambous Virieux,MU,2022-07-22 21:13:41,-20.3428,57.7575,68.22,77,10,16.33
351,Mosquera,CO,2022-07-22 21:13:41,4.7059,-74.2302,60.89,72,75,11.5
352,Gobabis,NA,2022-07-22 21:13:42,-22.45,18.9667,55.27,44,15,12.06
353,Naples,IT,2022-07-22 21:13:35,40.8333,14.25,83.37,84,0,4.61
354,Haines Junction,CA,2022-07-22 21:13:42,60.7522,-137.5108,55.31,62,95,8.84
355,Richards Bay,ZA,2022-07-22 21:13:43,-28.783,32.0377,66.76,82,0,12.53
356,Liverpool,GB,2022-07-22 21:13:04,53.4106,-2.9779,63.14,95,75,3.44
357,Pacific Grove,US,2022-07-22 21:13:43,36.6177,-121.9166,86.38,78,20,10.36
358,Seymchan,RU,2022-07-22 21:13:43,62.8833,152.4333,60.71,54,7,1.83
359,Codrington,AU,2022-07-22 21:13:44,-38.2667,141.9667,51.26,94,100,12.82
360,Luba,GQ,2022-07-22 21:13:44,3.4568,8.5547,76.24,90,100,7.9
361,Okha,RU,2022-07-22 21:13:44,53.5739,142.9478,56.68,78,99,9.62
362,Samandag,TR,2022-07-22 21:13:45,36.0842,35.9771,79.32,69,1,4.07
363,Manado,ID,2022-07-22 21:13:45,1.487,124.8455,75.97,94,40,2.3
364,Kalevala,RU,2022-07-22 21:13:46,65.2,31.1667,58.01,75,65,6.29
365,Lesozavodsk,RU,2022-07-22 21:13:46,45.4794,133.4244,63.5,98,83,1.25
366,Shwebo,MM,2022-07-22 21:13:46,22.5667,95.7,77.7,88,100,8.25
367,Iringa,TZ,2022-07-22 21:13:47,-7.7667,35.7,54.63,67,0,9.48
368,Svetlyy,RU,2022-07-22 21:13:47,54.675,20.1347,68.05,94,28,7.78
369,Tiarei,PF,2022-07-22 21:13:47,-17.5333,-149.3333,82.42,78,19,7.25
370,Broken Hill,AU,2022-07-22 21:13:48,-31.95,141.4333,54.82,69,99,9.33
371,Valente,BR,2022-07-22 21:11:14,-11.4122,-39.4619,73.06,58,97,10.58
372,Ganzhou,CN,2022-07-22 21:14:48,28.8184,115.4327,80.82,78,38,5.17
373,Ailigandi,PA,2022-07-22 21:14:48,9.2333,-78.0167,83.05,76,100,1.66
374,Los Llanos De Aridane,ES,2022-07-22 21:14:49,28.6585,-17.9182,69.55,78,16,16.11
375,Honningsvag,NO,2022-07-22 21:14:49,70.9821,25.9704,51.55,82,100,19.57
376,Griffith,US,2022-07-22 21:14:50,41.5284,-87.4237,91.89,44,0,12.66
377,Nakamura,JP,2022-07-22 21:14:50,32.9833,132.9333,71.56,92,38,4.23
378,Prince Rupert,CA,2022-07-22 21:11:10,54.3161,-130.3201,58.77,73,88,4.54
379,Dargaville,NZ,2022-07-22 21:14:50,-35.9333,173.8833,49.86,82,99,4.94
380,Pringsewu,ID,2022-07-22 21:14:51,-5.3582,104.9744,72.39,97,100,0.2
381,Lazo,RU,2022-07-22 21:14:51,43.3817,133.9014,62.11,99,100,2.21
382,Alta Floresta,BR,2022-07-22 21:14:51,-9.8756,-56.0861,90.63,24,3,2.19
383,Bathsheba,BB,2022-07-22 21:11:38,13.2167,-59.5167,84.81,79,20,14.97
384,Mangai,CD,2022-07-22 21:14:52,-4.05,19.5333,78.13,61,100,4.14
385,Vanimo,PG,2022-07-22 21:14:52,-2.6741,141.3028,76.64,88,64,4.72
386,Sarkand,KZ,2022-07-22 21:14:53,45.41,79.9186,73.26,33,4,5.99
387,Cabedelo,BR,2022-07-22 21:14:23,-6.9811,-34.8339,75.87,80,95,15.84
388,Koungou,YT,2022-07-22 21:14:53,-12.7336,45.2042,71.31,88,0,2.3
389,Kruisfontein,ZA,2022-07-22 21:13:23,-34.0033,24.7314,49.89,76,100,5.79
390,Zharkent,KZ,2022-07-22 21:14:54,44.1628,80.0,75.13,29,0,4.5
391,Jumla,NP,2022-07-22 21:14:51,29.2747,82.1838,63.21,97,100,1.16
392,Biak,ID,2022-07-22 21:14:54,-0.9131,122.8766,75.11,89,56,7.4
393,Komsomolskiy,UZ,2022-07-22 21:14:45,40.4272,71.7189,81.32,34,0,6.91
394,Arivonimamo,MG,2022-07-22 21:14:55,-19.0167,47.1833,48.25,93,1,5.73
395,Cayenne,GF,2022-07-22 21:14:55,4.9333,-52.3333,84.24,14,0,5.01
396,Esperance,AU,2022-07-22 21:11:43,-33.8667,121.9,54.23,72,94,16.67
397,Vinh,VN,2022-07-22 21:14:56,18.6667,105.6667,76.55,91,100,4.32
398,Torbay,CA,2022-07-22 21:14:56,47.6666,-52.7314,81.37,66,75,11.5
399,Kodiak,US,2022-07-22 21:13:10,57.79,-152.4072,54.91,62,100,8.05
400,Mwinilunga,ZM,2022-07-22 21:14:57,-11.7358,24.4293,58.96,46,99,4.07
401,Kabinda,CD,2022-07-22 21:14:57,-6.1333,24.4833,77.77,34,100,4.05
402,Dunedin,NZ,2022-07-22 21:14:57,-45.8742,170.5036,45.81,81,14,8.01
403,Speedway,US,2022-07-22 21:14:58,39.8023,-86.2672,92.41,43,0,5.75
404,Puri,IN,2022-07-22 21:14:58,19.8,85.85,82.92,83,100,7.61
405,Chiang Mai,TH,2022-07-22 21:14:59,18.75,99.0,77.34,100,75,2.3
406,Manono,CD,2022-07-22 21:14:59,-7.3,27.4167,79.68,32,52,3.24
407,Mount Isa,AU,2022-07-22 21:14:59,-20.7333,139.5,37.17,75,0,0.0
408,Bandarbeyla,SO,2022-07-22 21:15:00,9.4942,50.8122,77.41,79,52,31.68
409,Edgewater,US,2022-07-22 21:15:00,28.9889,-80.9023,95.29,58,16,12.77
410,La Paz,BO,2022-07-22 21:13:21,-16.5,-68.15,64.38,11,2,9.22
411,Huarmey,PE,2022-07-22 21:15:00,-10.0681,-78.1522,66.74,73,16,9.37
412,Kampot,KH,2022-07-22 21:15:01,10.6167,104.1833,77.05,86,100,1.61
413,Santa Rosa,PH,2022-07-22 21:15:01,14.3122,121.1114,80.58,90,79,4.76
414,Mecca,SA,2022-07-22 21:15:02,21.4267,39.8261,88.77,54,19,2.33
415,Flinders,AU,2022-07-22 21:11:35,-34.5833,150.8552,52.18,93,65,5.99
416,Itoman,JP,2022-07-22 21:15:02,26.1247,127.6694,86.02,86,75,12.66
417,Tshane,BW,2022-07-22 21:15:02,-24.0196,21.8684,61.25,40,47,10.18
418,Vila Franca Do Campo,PT,2022-07-22 21:16:03,37.7167,-25.4333,72.01,78,80,2.06
419,Sychevka,RU,2022-07-22 21:16:03,55.8252,34.2736,59.79,81,0,2.51
420,Port Macquarie,AU,2022-07-22 21:16:04,-31.4333,152.9167,53.89,82,52,11.68
421,Calvinia,ZA,2022-07-22 21:16:04,-31.4707,19.776,51.44,49,100,4.61
422,Broome,US,2022-07-22 21:16:04,42.2506,-75.833,91.65,48,20,10.36
423,Vostok,RU,2022-07-22 21:16:05,46.4856,135.8833,58.84,95,96,2.3
424,Tilichiki,RU,2022-07-22 21:16:05,60.4667,166.1,57.34,59,7,1.86
425,Luorong,CN,2022-07-22 21:16:06,24.4058,109.6086,78.01,85,0,2.91
426,Ayan,RU,2022-07-22 21:16:06,56.45,138.1667,59.47,88,48,7.4
427,Puerto Colombia,CO,2022-07-22 21:16:06,10.9878,-74.9547,78.89,76,98,6.26
428,Emerald,AU,2022-07-22 21:11:07,-23.5333,148.1667,50.34,87,0,10.36
429,Mimongo,GA,2022-07-22 21:16:07,-1.6195,11.6068,72.81,69,69,3.02
430,Giyon,ET,2022-07-22 21:16:07,8.5333,37.9833,57.63,94,61,1.63
431,Crib Point,AU,2022-07-22 21:16:08,-38.35,145.2,54.03,72,100,8.68
432,San Marcos,US,2022-07-22 21:16:08,33.1434,-117.1661,92.8,63,0,9.22
433,La Palma,US,2022-07-22 21:16:08,33.8464,-118.0467,99.97,60,40,9.22
434,Tecoanapa,MX,2022-07-22 21:16:09,16.5167,-98.75,85.6,69,95,8.93
435,Vikulovo,RU,2022-07-22 21:16:09,56.8167,70.6107,52.27,96,2,5.14
436,Ornes,NO,2022-07-22 21:16:09,66.8689,13.7078,50.11,87,96,9.31
437,Camacha,PT,2022-07-22 21:16:10,33.0833,-16.3333,67.42,73,75,11.5
438,Peleduy,RU,2022-07-22 21:16:10,59.6289,112.7406,63.03,83,93,3.47
439,Linguere,SN,2022-07-22 21:16:11,15.3953,-15.1193,84.78,66,99,12.08
440,Huaraz,PE,2022-07-22 21:16:11,-9.5333,-77.5333,62.26,40,44,7.61
441,Acarau,BR,2022-07-22 21:16:12,-2.8856,-40.12,80.42,77,80,17.76
442,Freeport,US,2022-07-22 21:13:11,40.6576,-73.5832,96.3,49,0,23.02
443,Padang,ID,2022-07-22 21:16:12,-0.9492,100.3543,77.95,86,97,4.34
444,Nanakuli,US,2022-07-22 21:16:12,21.3906,-158.1547,84.15,57,75,12.66
445,Bitung,ID,2022-07-22 21:16:13,1.4451,125.1824,76.05,87,24,8.3
446,Sawtell,AU,2022-07-22 21:16:13,-30.3833,153.1,55.42,88,75,12.66
447,San Jeronimo,PE,2022-07-22 21:16:14,-11.9472,-75.2829,63.28,34,12,7.23
448,Saint-Joseph,RE,2022-07-22 21:12:58,-21.3667,55.6167,64.2,80,18,13.56
449,High Level,CA,2022-07-22 21:16:14,58.5169,-117.136,64.51,72,40,9.22
450,Thinadhoo,MV,2022-07-22 21:12:58,0.5333,72.9333,80.29,78,100,8.41
451,Sabha,LY,2022-07-22 21:16:15,27.0377,14.4283,83.25,21,0,8.21
452,Ruteng,ID,2022-07-22 21:16:15,-8.6136,120.4721,59.25,85,100,1.61
453,Alghero,IT,2022-07-22 21:16:15,40.5589,8.3181,78.89,78,0,3.44
454,Campo Gobierno,MX,2022-07-22 21:16:16,24.6536,-107.5411,97.2,57,40,9.22
455,Rawson,AR,2022-07-22 21:14:01,-43.3002,-65.1023,40.73,37,100,2.48
456,Himmaste,EE,2022-07-22 21:16:16,58.0878,27.0909,70.09,80,19,6.22
457,Zephyrhills,US,2022-07-22 21:12:58,28.2336,-82.1812,97.07,51,40,4.61
458,Maragogi,BR,2022-07-22 21:16:17,-9.0122,-35.2225,74.48,85,100,9.57
459,Canton,CN,2022-07-22 21:11:49,23.1167,113.25,85.95,61,6,4.97
460,Jiaozuo,CN,2022-07-22 21:16:17,35.2397,113.2331,66.36,82,0,5.5
461,Manggar,ID,2022-07-22 21:16:18,-2.8833,108.2667,79.97,80,95,5.95
462,Rabaul,PG,2022-07-22 21:16:18,-4.1967,152.1721,79.39,79,2,3.67
463,Kudahuvadhoo,MV,2022-07-22 21:17:18,2.6708,72.8944,82.63,74,99,14.92
464,Ibra,OM,2022-07-22 21:17:19,22.6906,58.5334,84.22,63,100,5.53
465,San Carlos De Bariloche,AR,2022-07-22 21:14:23,-41.1456,-71.3082,40.44,62,100,3.44
466,Romitan,UZ,2022-07-22 21:17:19,39.9343,64.3814,84.15,30,0,11.5
467,Fukue,JP,2022-07-22 21:17:20,32.6881,128.8419,77.65,74,55,4.43
468,Wonthaggi,AU,2022-07-22 21:17:20,-38.6044,145.5913,50.99,72,100,6.06
469,Agadez,NE,2022-07-22 21:17:20,19.75,10.25,94.26,17,66,9.26
470,Kavaratti,IN,2022-07-22 21:13:03,10.5669,72.642,81.19,78,100,19.69
471,Caravelas,BR,2022-07-22 21:17:21,-17.7125,-39.2481,70.63,81,3,5.35
472,Pilar,BR,2022-07-22 21:17:21,-9.5972,-35.9567,73.33,94,80,4.52
473,Sabang,ID,2022-07-22 21:17:21,5.8933,95.3214,81.12,74,100,4.45
474,Muros,ES,2022-07-22 21:17:22,42.7762,-9.0603,67.08,72,0,13.22
475,Khandyga,RU,2022-07-22 21:17:22,62.6667,135.6,65.75,95,100,1.77
476,Kurilsk,RU,2022-07-22 21:17:23,45.2333,147.8833,56.16,97,100,2.19
477,Areosa,PT,2022-07-22 21:17:23,41.7178,-8.8571,67.78,68,0,17.45
478,Elverum,NO,2022-07-22 21:17:23,60.8819,11.5623,56.41,95,100,2.98
479,Paveh,IR,2022-07-22 21:17:24,35.0434,46.3565,69.84,26,0,4.32
480,Santa Lucia,ES,2022-07-22 21:13:58,27.9117,-15.5407,68.76,83,20,31.07
481,Santa Engracia,ES,2022-07-22 21:17:24,41.9406,-1.3245,74.79,65,70,21.9
482,Meulaboh,ID,2022-07-22 21:17:24,4.1363,96.1285,76.73,86,100,6.26
483,Stepnyak,KZ,2022-07-22 21:17:25,52.8339,70.7803,58.8,68,59,5.23
484,Nanortalik,GL,2022-07-22 21:17:25,60.1432,-45.2371,48.79,79,22,3.58
485,Takestan,IR,2022-07-22 21:17:26,36.0696,49.6959,67.17,64,0,9.95
486,Dudinka,RU,2022-07-22 21:17:26,69.4058,86.1778,61.63,67,75,8.46
487,Wels,AT,2022-07-22 21:17:26,48.1667,14.0333,76.75,65,0,1.14
488,Neiafu,TO,2022-07-22 21:17:27,-18.65,-173.9833,72.28,100,20,17.27
489,Melipilla,CL,2022-07-22 21:17:27,-33.7,-71.2167,50.81,65,0,2.57
490,Hirara,JP,2022-07-22 21:17:27,24.8,125.2833,84.88,77,75,14.83
491,Manokwari,ID,2022-07-22 21:17:28,-0.8667,134.0833,78.75,77,47,6.24
492,Saint-Francois,FR,2022-07-22 21:15:11,46.4154,3.9054,72.84,68,0,1.14
493,Waingapu,ID,2022-07-22 21:16:48,-9.6567,120.2641,70.93,82,100,8.08
494,Listvyanka,RU,2022-07-22 21:17:28,51.8535,104.8693,50.31,99,100,6.67
495,Lomovka,RU,2022-07-22 21:17:29,53.9194,58.3672,53.26,90,0,2.21
496,Imeni Babushkina,RU,2022-07-22 21:17:29,59.7573,43.1285,62.13,88,85,4.81
497,Sao Raimundo Nonato,BR,2022-07-22 21:17:30,-9.0153,-42.6994,84.2,32,80,7.23
498,Todos Santos,MX,2022-07-22 21:17:30,23.45,-110.2167,101.3,80,93,7.29
499,Manasa,IN,2022-07-22 21:17:31,24.4837,75.2687,75.78,92,100,9.44
500,Kenai,US,2022-07-22 21:17:31,60.5544,-151.2583,58.03,72,0,16.11
501,Diamantino,BR,2022-07-22 21:17:32,-14.4086,-56.4461,88.54,25,2,4.38
502,Iquique,CL,2022-07-22 21:13:58,-20.2208,-70.1431,60.84,74,13,9.15
503,Worland,US,2022-07-22 21:17:32,44.0169,-107.9554,97.25,22,0,20.71
504,Gambo,CF,2022-07-22 21:15:38,4.6482,22.2633,67.48,99,100,2.3
505,Faya,SA,2022-07-22 21:17:33,18.3851,42.4509,68.11,45,89,3.74
506,Kabanjahe,ID,2022-07-22 21:13:02,3.1001,98.4908,61.93,94,87,1.45
507,Ghanzi,BW,2022-07-22 21:17:33,-21.5667,21.7833,58.64,47,34,5.93
508,Kishtwar,IN,2022-07-22 21:18:34,33.3167,75.7667,69.8,98,100,1.36
509,Eureka,US,2022-07-22 21:15:28,40.8021,-124.1637,78.67,73,14,5.99
510,Tromso,NO,2022-07-22 21:18:34,69.6496,18.957,51.82,76,75,20.71
511,Milford,US,2022-07-22 21:18:35,41.2223,-73.0565,95.02,44,0,9.22
512,Quetta,PK,2022-07-22 21:18:35,30.199,67.0097,76.84,65,90,4.56
513,Tuma,RU,2022-07-22 21:18:35,55.148,40.5537,59.88,86,29,4.14
514,Emba,KZ,2022-07-22 21:18:36,48.8264,58.1442,72.3,49,27,4.21
515,Asyut,EG,2022-07-22 21:18:36,27.181,31.1837,86.31,24,3,7.65
516,Arandis,NA,2022-07-22 21:18:36,-22.4167,14.9667,66.56,31,0,5.32
517,Arsikere,IN,2022-07-22 21:18:37,13.3139,76.2561,69.75,89,100,7.54
518,Nyrob,RU,2022-07-22 21:18:37,60.733,56.7202,49.12,65,21,3.74
519,Palu,ID,2022-07-22 21:18:37,-0.8917,119.8707,75.33,96,78,1.97
520,Kropotkin,RU,2022-07-22 21:15:14,45.4375,40.5756,65.35,76,13,14.43
521,Lagos,NG,2022-07-22 21:16:04,6.5833,3.75,76.51,83,97,5.75
522,Negombo,LK,2022-07-22 21:18:38,7.2083,79.8358,78.82,87,97,14.52
523,Tazovskiy,RU,2022-07-22 21:18:38,67.4667,78.7,45.27,96,100,9.22
524,Buchanan,LR,2022-07-22 21:18:39,5.8808,-10.0467,75.79,80,46,8.72
525,Terrak,NO,2022-07-22 21:18:39,65.087,12.3715,51.67,89,70,4.18
526,Mount Gambier,AU,2022-07-22 21:18:39,-37.8333,140.7667,50.95,97,100,8.7
527,Paamiut,GL,2022-07-22 21:18:40,61.994,-49.6678,46.0,84,6,8.39
528,Mardin,TR,2022-07-22 21:18:40,37.3131,40.7436,79.81,20,0,7.85
529,Cololaca,HN,2022-07-22 21:18:40,14.3,-88.8833,78.01,92,96,2.48
530,Half Moon Bay,US,2022-07-22 21:16:55,37.4636,-122.4286,86.54,70,0,24.16
531,Golovchino,RU,2022-07-22 21:18:41,50.5341,35.797,57.43,95,10,10.33
532,Pitimbu,BR,2022-07-22 21:18:41,-7.4706,-34.8086,75.79,79,81,13.89
533,Ozark,US,2022-07-22 21:14:35,37.0209,-93.206,102.78,29,13,4.0
534,Shimoda,JP,2022-07-22 21:16:15,34.6667,138.95,80.1,84,0,18.19
535,Namtsy,RU,2022-07-22 21:18:42,62.7161,129.6658,64.35,86,86,2.1
536,Tura,IN,2022-07-22 21:15:40,25.5198,90.2201,75.31,92,98,2.93
537,Araouane,ML,2022-07-22 21:18:42,18.9048,-3.5265,93.56,34,68,16.46
538,Ostrovnoy,RU,2022-07-22 21:13:47,68.0531,39.5131,51.75,90,100,18.1
539,Tigil,RU,2022-07-22 21:18:43,57.8,158.6667,60.62,50,0,3.47
540,Verkhoyansk,RU,2022-07-22 21:18:43,67.5447,133.385,66.38,79,100,2.86
541,Makat,KZ,2022-07-22 21:18:44,47.6469,53.3463,75.27,57,93,4.63
542,Waddan,LY,2022-07-22 21:18:44,29.1614,16.139,82.02,32,0,14.92
543,Laredo,US,2022-07-22 21:15:26,27.5064,-99.5075,102.49,30,20,13.8
544,Espita,MX,2022-07-22 21:18:45,21.0167,-88.3167,84.25,42,89,5.12
545,Manta,EC,2022-07-22 21:18:45,-0.95,-80.7333,76.78,78,40,8.05
546,Linjiang,CN,2022-07-22 21:18:45,41.8069,126.9078,64.4,97,99,1.9
547,Great Falls,US,2022-07-22 21:18:46,47.5002,-111.3008,84.65,19,0,20.71
548,Coahuayana,MX,2022-07-22 21:13:47,18.7333,-103.6833,89.49,65,91,6.69
549,Ternate,ID,2022-07-22 21:18:46,0.8,127.4,80.06,79,84,3.89
550,Lavumisa,SZ,2022-07-22 21:18:47,-27.31,31.892,62.06,95,6,3.78
551,Marzuq,YE,2022-07-22 21:18:47,14.4,46.4667,80.51,52,5,6.53
552,Mahibadhoo,MV,2022-07-22 21:18:47,3.7833,72.9667,82.13,74,100,17.18
553,Beruwala,LK,2022-07-22 21:18:48,6.4788,79.9828,79.21,87,100,13.35
554,Tavricheskoye,RU,2022-07-22 21:18:48,54.5851,73.6395,55.31,90,1,7.27
555,Poum,NC,2022-07-22 21:16:01,-20.2333,164.0167,77.2,84,97,19.42
556,Port Hawkesbury,CA,2022-07-22 21:19:49,45.6169,-61.3485,82.81,88,40,9.22
557,Gubkinskiy,RU,2022-07-22 21:19:49,64.434,76.5026,46.27,84,100,8.72
558,Nongan,CN,2022-07-22 21:15:12,44.382,125.1685,66.83,89,3,4.23
559,Sabak,MY,2022-07-22 21:19:49,3.7675,100.9875,74.43,96,100,2.44
560,Bagdarin,RU,2022-07-22 21:19:50,54.4333,113.6,61.41,96,97,4.32
561,Yarkovo,RU,2022-07-22 21:19:50,57.4028,67.0786,55.38,94,41,3.06
562,Hit,IQ,2022-07-22 21:19:50,33.6416,42.8251,91.6,16,0,9.69
563,Englehart,CA,2022-07-22 21:19:51,47.8169,-79.8664,80.62,78,75,12.66
